,S.N,NAMES,SPECIES,HEIGHT,DIAMETER,CROWN.DIAMETER,WOOD.DENSITY,COUNT,PLOT
4337,4337,Poplar,Populus tremula,31.6,52.7,10.6,0.42,1,P13
4338,4338,Poplar,Populus tremula,22.2,56.1,6.4,0.42,1,P13
4339,4339,Cypress,Cupressus sempervirens,24.9,45.2,6.6,0.47,1,P13
4340,4340,Birch,Betula pendula,35.5,72.5,5.7,0.67,1,P13
4341,4341,Magnolia,Magnolia grandiflora,20.2,41.7,3.6,0.6,1,P13
4343,4343,Birch,Betula pendula,28.6,58.8,6.4,0.67,1,P13
4344,4344,Larch,Larix decidua,28.2,44.2,7.4,0.59,1,P13
4346,4346,Redwood,Sequoia sempervirens,36.8,68.5,12.3,0.48,1,P13
4347,4347,Cedar,Cedrus libani,30.6,56.2,7,0.56,1,P13
4348,4348,Larch,Larix decidua,26.8,49.3,5.5,0.59,1,P13
4349,4349,Larch,Larix decidua,30.1,48.6,3.8,0.59,1,P13
4350,4350,Birch,Betula pendula,25.9,59.6,9.9,0.67,1,P13
4352,4352,Locust,Robinia pseudoacacia,20.6,44.6,3.3,0.69,1,P13
4353,4353,Cherry,Prunus avium,28.9,72.9,5.6,0.72,1,P13
4355,4355,Birch,Betula pendula,22.1,45.7,4.5,0.67,1,P13
4356,4356,Hemlock,Tsuga canadensis,33.4,68.4,5.4,0.45,1,P13
4357,4357,Maple,Acer saccharum,24.9,55.2,3.5,0.71,1,P13
4358,4358,Locust,Robinia pseudoacacia,25,42,5,0.69,1,P13
4359,4359,Ash,Fraxinus excelsior,39.6,74.7,11,0.67,1,P13
4361,4361,Cedar,Cedrus libani,23.6,45,10.2,0.56,1,P13
4362,4362,Walnut,Juglans regia,28.4,59.3,9.3,0.61,1,P13
4364,4364,Oak,Quercus robur,24.2,47.5,4.7,0.7,1,P13
4365,4365,Pine,Pinus sylvestris,26.4,64.2,6.9,0.45,1,P13
4366,4366,Maple,Acer saccharum,27.1,55,8.4,0.71,1,P13
4367,4367,Oak,Quercus robur,20.8,42,4.6,0.7,1,P13
4368,4368,Cherry,Prunus avium,25,55.9,4.4,0.72,1,P13
4370,4370,Redwood,Sequoia sempervirens,21,41.4,4.4,0.48,1,P13
4371,4371,Poplar,Populus tremula,24.8,54.5,6.4,0.42,1,P13
4373,4373,Willow,Salix alba,23,59.7,9,0.47,1,P13
4374,4374,Ash,Fraxinus excelsior,30.6,63.8,7.5,0.67,1,P13
4375,4375,Walnut,Juglans regia,20.5,43.9,4.5,0.61,1,P13
4376,4376,Redwood,Sequoia sempervirens,47,112.2,16.6,0.48,1,P13
4377,4377,Willow,Salix alba,22,44.1,5,0.47,1,P13
4379,4379,Redwood,Sequoia sempervirens,22.5,42.5,3.1,0.48,1,P13
4380,4380,Yew,Taxus baccata,35.3,67.5,10.1,0.64,1,P13
4382,4382,Poplar,Populus tremula,32.3,49.8,6.3,0.42,1,P13
4383,4383,Willow,Salix alba,35.5,62.9,9.9,0.47,1,P13
4384,4384,Walnut,Juglans regia,35,80.7,8.8,0.61,1,P13
4385,4385,Beech,Fagus sylvatica,30.4,45.6,4.3,0.67,1,P13
4386,4386,Hemlock,Tsuga canadensis,21.9,43.7,5.4,0.45,1,P13
4388,4388,Yew,Taxus baccata,23.9,52.4,7.3,0.64,1,P13
4389,4389,Larch,Larix decidua,26.9,61.3,4.1,0.59,1,P13
4391,4391,Beech,Fagus sylvatica,20.2,58.8,5.7,0.67,1,P13
4392,4392,Fir,Abies alba,28.8,56.1,3.1,0.42,1,P13
4393,4393,Fir,Abies alba,29.1,47.3,3.8,0.42,1,P13
4394,4394,Oak,Quercus robur,27.3,56.4,5.9,0.7,1,P13
4395,4395,Pine,Pinus sylvestris,30.5,65.8,13.5,0.45,1,P13
4397,4397,Magnolia,Magnolia grandiflora,33.3,43,3.7,0.6,1,P13
4398,4398,Hemlock,Tsuga canadensis,24.9,54.8,6.3,0.45,1,P13
4400,4400,Larch,Larix decidua,36.2,67.7,10.6,0.59,1,P13
4401,4401,Walnut,Juglans regia,21.6,40.8,3.6,0.61,1,P13
4402,4402,Cherry,Prunus avium,30.2,41.2,8.2,0.72,1,P13
4403,4403,Locust,Robinia pseudoacacia,22.1,50.4,4.3,0.69,1,P13
4404,4404,Birch,Betula pendula,28.1,54.1,10.8,0.67,1,P13
4406,4406,Birch,Betula pendula,33.3,48.7,4.9,0.67,1,P13
4407,4407,Cypress,Cupressus sempervirens,23.5,49,6.5,0.47,1,P13
4409,4409,Birch,Betula pendula,20.9,60.6,3.1,0.67,1,P13
4410,4410,Cypress,Cupressus sempervirens,41,82.9,11.2,0.47,1,P13
4411,4411,Redwood,Sequoia sempervirens,25.6,49,3.2,0.48,1,P13
4412,4412,Locust,Robinia pseudoacacia,24.7,51.9,6.1,0.69,1,P13
4413,4413,Maple,Acer saccharum,23.1,54.8,10.8,0.71,1,P13
4415,4415,Hemlock,Tsuga canadensis,28.1,45,6.6,0.45,1,P13
4416,4416,Maple,Acer saccharum,24.2,67.6,3.9,0.71,1,P13
4418,4418,Yew,Taxus baccata,25.5,42.5,6.2,0.64,1,P13
4419,4419,Cypress,Cupressus sempervirens,24.1,52.8,4.8,0.47,1,P13
4420,4420,Pine,Pinus sylvestris,31.2,65.9,4,0.45,1,P13
4421,4421,Walnut,Juglans regia,21.8,45.3,7.2,0.61,1,P13
4422,4422,Fir,Abies alba,40.7,57.6,10,0.42,1,P13
4424,4424,Birch,Betula pendula,23.7,53.4,4,0.67,1,P13
4425,4425,Hemlock,Tsuga canadensis,28,44.7,3.7,0.45,1,P13
4427,4427,Cypress,Cupressus sempervirens,27.4,60.7,6.6,0.47,1,P13
4428,4428,Maple,Acer saccharum,22.6,56.5,3.1,0.71,1,P13
4429,4429,Redwood,Sequoia sempervirens,20.2,56,7.4,0.48,1,P13
4430,4430,Willow,Salix alba,20.7,58.7,6.9,0.47,1,P13
4431,4431,Cherry,Prunus avium,25.8,47.6,4.7,0.72,1,P13
4433,4433,Hemlock,Tsuga canadensis,21.3,40.2,3.2,0.45,1,P13
4434,4434,Ash,Fraxinus excelsior,25.6,81.1,4,0.67,1,P13
4436,4436,Ash,Fraxinus excelsior,21.4,63.8,7,0.67,1,P13
4437,4437,Hemlock,Tsuga canadensis,20.2,43,3.2,0.45,1,P13
4438,4438,Birch,Betula pendula,27.5,65.2,7.8,0.67,1,P13
4439,4439,Spruce,Picea abies,35,62.2,6.4,0.43,1,P13
4440,4440,Locust,Robinia pseudoacacia,26.4,65.6,9.5,0.69,1,P13
4442,4442,Pine,Pinus sylvestris,28.7,57.9,9,0.45,1,P13
4443,4443,Willow,Salix alba,27.6,70.2,5.2,0.47,1,P13
4445,4445,Maple,Acer saccharum,22.1,50.8,3.4,0.71,1,P13
4446,4446,Cherry,Prunus avium,36.6,81.8,9.7,0.72,1,P13
4447,4447,Hemlock,Tsuga canadensis,37.5,45.7,13.5,0.45,1,P13
4448,4448,Willow,Salix alba,41.4,86.2,15.1,0.47,1,P13
4449,4449,Spruce,Picea abies,24.2,56.3,6.4,0.43,1,P13
4451,4451,Locust,Robinia pseudoacacia,23.8,51.4,6.1,0.69,1,P13
4452,4452,Oak,Quercus robur,20.3,47,3.3,0.7,1,P13
4454,4454,Cypress,Cupressus sempervirens,20.2,57,6.8,0.47,1,P13
4455,4455,Beech,Fagus sylvatica,25.7,42.4,3.1,0.67,1,P13
4456,4456,Ash,Fraxinus excelsior,26.9,42.6,3.5,0.67,1,P13
4457,4457,Pine,Pinus sylvestris,27.8,43.4,11.8,0.45,1,P13
4458,4458,Birch,Betula pendula,45.9,80.5,8.4,0.67,1,P13
4460,4460,Oak,Quercus robur,45.4,52.9,13.2,0.7,1,P13
4461,4461,Ash,Fraxinus excelsior,27.9,49.3,5.4,0.67,1,P13
4463,4463,Pine,Pinus sylvestris,31.1,74.3,4.7,0.45,1,P13
4464,4464,Locust,Robinia pseudoacacia,27,76.6,3.4,0.69,1,P13
4465,4465,Larch,Larix decidua,22.8,57.3,9.5,0.59,1,P13
4466,4466,Locust,Robinia pseudoacacia,24.8,49.7,9.1,0.69,1,P13
4467,4467,Beech,Fagus sylvatica,21.2,51.3,5.7,0.67,1,P13
4469,4469,Ash,Fraxinus excelsior,29.3,47.4,7.1,0.67,1,P13
4470,4470,Birch,Betula pendula,23,41.5,4.6,0.67,1,P13
4472,4472,Walnut,Juglans regia,35.1,58.8,6.7,0.61,1,P13
4473,4473,Willow,Salix alba,22.7,43,3.2,0.47,1,P13
4474,4474,Oak,Quercus robur,22.9,58,5.6,0.7,1,P13
4475,4475,Larch,Larix decidua,30.7,57.1,11.4,0.59,1,P13
4476,4476,Redwood,Sequoia sempervirens,27.3,70.3,8,0.48,1,P13
4478,4478,Redwood,Sequoia sempervirens,35.4,63.8,7.2,0.48,1,P13
4479,4479,Cherry,Prunus avium,21.4,51.7,5,0.72,1,P13
4481,4481,Birch,Betula pendula,20.2,55,4,0.67,1,P13
4482,4482,Locust,Robinia pseudoacacia,27.9,50.8,5.3,0.69,1,P13
4483,4483,Birch,Betula pendula,22,54.7,5,0.67,1,P13
4484,4484,Poplar,Populus tremula,22.3,46.4,3.7,0.42,1,P13
4485,4485,Magnolia,Magnolia grandiflora,45.2,90.9,7.9,0.6,1,P13
4487,4487,Pine,Pinus sylvestris,35.6,52.9,10.9,0.45,1,P13
4488,4488,Oak,Quercus robur,23.5,42.1,7,0.7,1,P13
4490,4490,Beech,Fagus sylvatica,22.6,46.6,5.2,0.67,1,P13
4491,4491,Redwood,Sequoia sempervirens,29.5,61.1,3.2,0.48,1,P13
4492,4492,Hemlock,Tsuga canadensis,26.7,66.5,5.3,0.45,1,P13
4493,4493,Locust,Robinia pseudoacacia,29,43.6,4.3,0.69,1,P13
4494,4494,Beech,Fagus sylvatica,25.3,42.3,4.1,0.67,1,P13
4496,4496,Spruce,Picea abies,28.8,54.7,4.1,0.43,1,P13
4497,4497,Spruce,Picea abies,21.1,45.7,4,0.43,1,P13
4499,4499,Birch,Betula pendula,20,41.7,5.2,0.67,1,P13
4500,4500,Hemlock,Tsuga canadensis,26.2,41.2,8.8,0.45,1,P13
4501,4501,Pine,Pinus sylvestris,27.1,58.5,6.3,0.45,1,P13
4502,4502,Walnut,Juglans regia,25.3,52.9,6.8,0.61,1,P13
4503,4503,Yew,Taxus baccata,32.8,68.5,7.5,0.64,1,P13
4505,4505,Redwood,Sequoia sempervirens,27.2,49.8,7.3,0.48,1,P14
4506,4506,Redwood,Sequoia sempervirens,36,48.4,10.1,0.48,1,P14
4508,4508,Cedar,Cedrus libani,22.5,41.2,5.6,0.56,1,P14
4509,4509,Poplar,Populus tremula,27.4,56.8,4.6,0.42,1,P14
4510,4510,Yew,Taxus baccata,41.4,83.1,11,0.64,1,P14
4511,4511,Willow,Salix alba,30.6,45,3.5,0.47,1,P14
4512,4512,Beech,Fagus sylvatica,21.7,47.2,7.2,0.67,1,P14
4514,4514,Poplar,Populus tremula,21.7,42.2,6,0.42,1,P14
4515,4515,Cherry,Prunus avium,33.2,58.9,9.5,0.72,1,P14
4517,4517,Oak,Quercus robur,27.3,46.2,11,0.7,1,P14
4518,4518,Birch,Betula pendula,20.4,48.2,3.4,0.67,1,P14
4519,4519,Beech,Fagus sylvatica,22.8,56.8,6.5,0.67,1,P14
4520,4520,Cherry,Prunus avium,31,72.8,6.3,0.72,1,P14
4521,4521,Cherry,Prunus avium,27.8,43.1,6.7,0.72,1,P14
4523,4523,Cherry,Prunus avium,24.6,43.5,5.2,0.72,1,P14
4524,4524,Maple,Acer saccharum,31,51.8,6.6,0.71,1,P14
4526,4526,Cypress,Cupressus sempervirens,45.2,95.7,17.8,0.47,1,P14
4527,4527,Poplar,Populus tremula,32.5,66.9,11.3,0.42,1,P14
4528,4528,Cypress,Cupressus sempervirens,30.2,46.4,9.8,0.47,1,P14
4529,4529,Spruce,Picea abies,28.6,41.5,7.6,0.43,1,P14
4530,4530,Oak,Quercus robur,29,44.3,4.2,0.7,1,P14
4532,4532,Cedar,Cedrus libani,35.2,72.6,14.7,0.56,1,P14
4533,4533,Locust,Robinia pseudoacacia,21.6,45.5,4.2,0.69,1,P14
4535,4535,Yew,Taxus baccata,21.4,46.3,4.1,0.64,1,P14
4536,4536,Cypress,Cupressus sempervirens,22.3,62.5,3.6,0.47,1,P14
4537,4537,Cherry,Prunus avium,21,62.5,6,0.72,1,P14
4538,4538,Cedar,Cedrus libani,37.3,72.5,12.7,0.56,1,P14
4539,4539,Larch,Larix decidua,32.4,57,8.5,0.59,1,P14
4541,4541,Birch,Betula pendula,20.6,40.2,4,0.67,1,P14
4542,4542,Willow,Salix alba,21.8,50,3.5,0.47,1,P14
4544,4544,Locust,Robinia pseudoacacia,33,76.5,5,0.69,1,P14
4545,4545,Pine,Pinus sylvestris,28.3,61.2,4.3,0.45,1,P14
4546,4546,Ash,Fraxinus excelsior,25.4,61.9,8,0.67,1,P14
4547,4547,Pine,Pinus sylvestris,25.2,65.1,10.6,0.45,1,P14
4548,4548,Ash,Fraxinus excelsior,34,69.9,4.9,0.67,1,P14
4550,4550,Cedar,Cedrus libani,22.2,49,3.6,0.56,1,P14
4551,4551,Maple,Acer saccharum,25.3,44.8,6.5,0.71,1,P14
4553,4553,Poplar,Populus tremula,23.9,49.8,6.2,0.42,1,P14
4554,4554,Magnolia,Magnolia grandiflora,24.7,53.9,8.9,0.6,1,P14
4555,4555,Poplar,Populus tremula,21.6,42.9,3.3,0.42,1,P14
4556,4556,Cypress,Cupressus sempervirens,39.7,63.2,10.8,0.47,1,P14
4557,4557,Walnut,Juglans regia,25.5,60.5,4.4,0.61,1,P14
4559,4559,Ash,Fraxinus excelsior,31.3,69.6,9.9,0.67,1,P14
4560,4560,Magnolia,Magnolia grandiflora,22.9,50.8,6.8,0.6,1,P14
4562,4562,Spruce,Picea abies,33.8,59.2,6.6,0.43,1,P14
4563,4563,Yew,Taxus baccata,21,46.9,4.7,0.64,1,P14
4564,4564,Cedar,Cedrus libani,29,53.7,10.1,0.56,1,P14
4565,4565,Beech,Fagus sylvatica,23.1,48.7,3.5,0.67,1,P14
4566,4566,Yew,Taxus baccata,24.4,54.3,5,0.64,1,P14
4568,4568,Oak,Quercus robur,22.4,45.3,3.4,0.7,1,P14
4569,4569,Cypress,Cupressus sempervirens,25.6,49.6,3.2,0.47,1,P14
4571,4571,Spruce,Picea abies,28.6,60.5,3.5,0.43,1,P14
4572,4572,Walnut,Juglans regia,39.2,73.7,7.3,0.61,1,P14
4573,4573,Birch,Betula pendula,34.6,84.4,11.2,0.67,1,P14
4574,4574,Yew,Taxus baccata,24.1,46.4,4.4,0.64,1,P14
4575,4575,Beech,Fagus sylvatica,26,72.2,5.5,0.67,1,P14
4577,4577,Oak,Quercus robur,32.3,64.4,6.8,0.7,1,P14
4578,4578,Fir,Abies alba,27.7,45.3,3,0.42,1,P14
4580,4580,Fir,Abies alba,40.3,64.2,7,0.42,1,P14
4581,4581,Locust,Robinia pseudoacacia,28.5,56.8,7,0.69,1,P14
4582,4582,Redwood,Sequoia sempervirens,39.1,53.5,6.7,0.48,1,P14
4583,4583,Spruce,Picea abies,40.4,87.8,11.3,0.43,1,P14
4584,4584,Birch,Betula pendula,31.4,64.3,8.8,0.67,1,P14
4586,4586,Oak,Quercus robur,25.1,57.3,8.8,0.7,1,P14
4587,4587,Maple,Acer saccharum,24.3,43.2,7.7,0.71,1,P14
4589,4589,Cherry,Prunus avium,22.7,50.9,5.5,0.72,1,P14
4590,4590,Birch,Betula pendula,24.5,54.7,5,0.67,1,P14
4591,4591,Fir,Abies alba,21.5,46.9,3.9,0.42,1,P14
4592,4592,Walnut,Juglans regia,38.9,50.1,13,0.61,1,P14
4593,4593,Ash,Fraxinus excelsior,37.3,64.7,14.1,0.67,1,P14
4595,4595,Larch,Larix decidua,23.1,64.4,5.8,0.59,1,P14
4596,4596,Redwood,Sequoia sempervirens,34.7,66.9,7.1,0.48,1,P14
4598,4598,Hemlock,Tsuga canadensis,28.7,72.2,8.3,0.45,1,P14
4599,4599,Poplar,Populus tremula,30.5,47.7,3.3,0.42,1,P14
4600,4600,Pine,Pinus sylvestris,26,57.3,3.7,0.45,1,P14
4601,4601,Hemlock,Tsuga canadensis,27.6,66.9,5.1,0.45,1,P14
4602,4602,Fir,Abies alba,23.5,54.8,5.3,0.42,1,P14
4604,4604,Beech,Fagus sylvatica,28.4,68.5,9,0.67,1,P14
4605,4605,Birch,Betula pendula,32.1,58.8,9.9,0.67,1,P14
4607,4607,Hemlock,Tsuga canadensis,24.6,40.6,5.1,0.45,1,P14
4608,4608,Birch,Betula pendula,25.2,40.5,4.1,0.67,1,P14
4609,4609,Locust,Robinia pseudoacacia,24.4,47.2,7.2,0.69,1,P14
4610,4610,Larch,Larix decidua,28.8,54.1,7.1,0.59,1,P14
4611,4611,Willow,Salix alba,26,51.4,8.3,0.47,1,P14
4613,4613,Magnolia,Magnolia grandiflora,32.3,70.4,5.3,0.6,1,P14
4614,4614,Spruce,Picea abies,25.4,41.9,8.7,0.43,1,P14
4616,4616,Oak,Quercus robur,24.6,54.9,3.3,0.7,1,P14
4617,4617,Ash,Fraxinus excelsior,34.7,55.2,8.1,0.67,1,P14
4618,4618,Hemlock,Tsuga canadensis,26.3,61.6,3.7,0.45,1,P14
4619,4619,Spruce,Picea abies,28.9,65.2,5,0.43,1,P14
4620,4620,Beech,Fagus sylvatica,28.8,57.5,3.1,0.67,1,P14
4622,4622,Hemlock,Tsuga canadensis,21.9,44.5,3.3,0.45,1,P14
4623,4623,Pine,Pinus sylvestris,27,66.9,4.5,0.45,1,P14
4625,4625,Beech,Fagus sylvatica,25.9,48.8,7.8,0.67,1,P14
4626,4626,Hemlock,Tsuga canadensis,29.9,53,6.7,0.45,1,P14
4627,4627,Cypress,Cupressus sempervirens,20.4,47.5,4.2,0.47,1,P14
4628,4628,Cedar,Cedrus libani,47.6,71.5,16,0.56,1,P14
4629,4629,Spruce,Picea abies,27.3,56.1,5.7,0.43,1,P14
4631,4631,Walnut,Juglans regia,31.7,76.7,7.3,0.61,1,P14
4632,4632,Maple,Acer saccharum,28.4,64.8,8,0.71,1,P14
4634,4634,Yew,Taxus baccata,28.4,55.5,4.1,0.64,1,P14
4635,4635,Willow,Salix alba,31.5,50.4,4.3,0.47,1,P14
4636,4636,Cedar,Cedrus libani,21,54.4,6.6,0.56,1,P14
4637,4637,Cedar,Cedrus libani,34,55.4,6.9,0.56,1,P14
4638,4638,Oak,Quercus robur,55.2,92.5,16.8,0.7,1,P14
4640,4640,Locust,Robinia pseudoacacia,27.5,55,4,0.69,1,P14
4641,4641,Cherry,Prunus avium,35.6,43.8,13.1,0.72,1,P14
4643,4643,Cherry,Prunus avium,47.3,82.4,11.1,0.72,1,P14
4644,4644,Pine,Pinus sylvestris,24.9,54.9,5.6,0.45,1,P14
4645,4645,Oak,Quercus robur,26.7,84.6,8.8,0.7,1,P14
4646,4646,Spruce,Picea abies,28.2,42.7,5.2,0.43,1,P14
4647,4647,Willow,Salix alba,22.6,41,4.9,0.47,1,P14
4649,4649,Locust,Robinia pseudoacacia,22.8,54,6.3,0.69,1,P14
4650,4650,Oak,Quercus robur,23.6,46.5,5.1,0.7,1,P14
4652,4652,Locust,Robinia pseudoacacia,22.3,48.7,6.3,0.69,1,P14
4653,4653,Poplar,Populus tremula,23.9,50.8,3,0.42,1,P14
4654,4654,Hemlock,Tsuga canadensis,25.3,43.1,7.4,0.45,1,P14
4655,4655,Yew,Taxus baccata,22.6,44.7,6.1,0.64,1,P14
4656,4656,Fir,Abies alba,27.4,52.5,6.6,0.42,1,P14
4658,4658,Oak,Quercus robur,31.6,54.8,10.4,0.7,1,P14
4659,4659,Magnolia,Magnolia grandiflora,26.2,66.4,11.1,0.6,1,P14
4661,4661,Cherry,Prunus avium,24.9,62.1,5.4,0.72,1,P14
4662,4662,Fir,Abies alba,29.2,51,4,0.42,1,P14
4663,4663,Beech,Fagus sylvatica,21.1,50.8,5.6,0.67,1,P14
4664,4664,Pine,Pinus sylvestris,22.6,59.3,8.6,0.45,1,P14
4665,4665,Willow,Salix alba,26.7,40.1,4.8,0.47,1,P14
4667,4667,Beech,Fagus sylvatica,27,66.3,8.6,0.67,1,P14
4668,4668,Oak,Quercus robur,28.6,53.7,9.5,0.7,1,P14
4670,4670,Redwood,Sequoia sempervirens,22.1,41.7,5.9,0.48,1,P14
4671,4671,Magnolia,Magnolia grandiflora,36.5,46.6,9,0.6,1,P14
4672,4672,Magnolia,Magnolia grandiflora,39.2,54,10,0.6,1,P14
4673,4673,Walnut,Juglans regia,22.4,44.8,6.7,0.61,1,P14
4674,4674,Yew,Taxus baccata,30.4,62.5,6.9,0.64,1,P14
4676,4676,Cedar,Cedrus libani,23.2,42.1,3.7,0.56,1,P14
4677,4677,Maple,Acer saccharum,29.1,49.6,6.3,0.71,1,P14
4679,4679,Yew,Taxus baccata,32.2,72,8.7,0.64,1,P14
4680,4680,Cedar,Cedrus libani,32.2,50.8,8.2,0.56,1,P14
4681,4681,Maple,Acer saccharum,25.9,47.2,4.2,0.71,1,P14
4682,4682,Ash,Fraxinus excelsior,20.9,63.4,3.5,0.67,1,P14
4683,4683,Beech,Fagus sylvatica,22.6,61.8,5.4,0.67,1,P14
4685,4685,Larch,Larix decidua,23.8,51.9,11,0.59,1,P14
4686,4686,Fir,Abies alba,29.3,56.9,7.6,0.42,1,P14
4688,4688,Birch,Betula pendula,27.2,40,3.2,0.67,1,P14
4689,4689,Cypress,Cupressus sempervirens,30.6,53.1,5.8,0.47,1,P14
4690,4690,Cherry,Prunus avium,24.3,51,4,0.72,1,P14
4691,4691,Cedar,Cedrus libani,37.2,52.2,7.2,0.56,1,P14
4692,4692,Birch,Betula pendula,23.8,49.7,4.8,0.67,1,P14
4694,4694,Locust,Robinia pseudoacacia,25.7,41,3.7,0.69,1,P14
4695,4695,Willow,Salix alba,40.2,71.8,8.4,0.47,1,P14
4697,4697,Maple,Acer saccharum,21.8,51.7,9.6,0.71,1,P14
4698,4698,Ash,Fraxinus excelsior,23.4,61.3,3.2,0.67,1,P14
4699,4699,Beech,Fagus sylvatica,29.6,48.3,4.7,0.67,1,P14
4700,4700,Hemlock,Tsuga canadensis,20.8,51.9,4.2,0.45,1,P14
4701,4701,Beech,Fagus sylvatica,38.5,66,11.3,0.67,1,P14
4703,4703,Birch,Betula pendula,32.7,69.6,9.4,0.67,1,P14
4704,4704,Redwood,Sequoia sempervirens,25.9,53.1,3.5,0.48,1,P14
4706,4706,Spruce,Picea abies,25.9,68.7,7.2,0.43,1,P14
4707,4707,Larch,Larix decidua,22,41.5,5.8,0.59,1,P14
4708,4708,Oak,Quercus robur,22,43.2,6.1,0.7,1,P14
4709,4709,Yew,Taxus baccata,28.3,44.6,8.4,0.64,1,P14
4710,4710,Fir,Abies alba,23.6,47.1,3.6,0.42,1,P14
4712,4712,Locust,Robinia pseudoacacia,26,51.8,5.6,0.69,1,P14
4713,4713,Yew,Taxus baccata,20.1,49.8,3.8,0.64,1,P14
4715,4715,Poplar,Populus tremula,29.9,64.8,5,0.42,1,P14
4716,4716,Beech,Fagus sylvatica,28.1,47.1,3.5,0.67,1,P14
4717,4717,Beech,Fagus sylvatica,27.1,50.2,3.6,0.67,1,P14
4718,4718,Magnolia,Magnolia grandiflora,27.8,40.8,5.7,0.6,1,P14
4719,4719,Pine,Pinus sylvestris,20.4,64.5,4.3,0.45,1,P14
4721,4721,Birch,Betula pendula,30.3,46.8,4,0.67,1,P14
4722,4722,Cedar,Cedrus libani,21,49.1,5.1,0.56,1,P14
4724,4724,Maple,Acer saccharum,23.9,43.5,5.4,0.71,1,P14
4725,4725,Ash,Fraxinus excelsior,31,62.1,7.1,0.67,1,P14
4726,4726,Poplar,Populus tremula,21.8,52.4,9.4,0.42,1,P14
4727,4727,Ash,Fraxinus excelsior,47,73.6,11.4,0.67,1,P14
4728,4728,Cypress,Cupressus sempervirens,25.9,49.4,3.5,0.47,1,P14
4730,4730,Yew,Taxus baccata,37.5,63.3,10.2,0.64,1,P14
4731,4731,Magnolia,Magnolia grandiflora,26.9,47.6,6.7,0.6,1,P14
4733,4733,Oak,Quercus robur,28.3,51,5,0.7,1,P14
4734,4734,Redwood,Sequoia sempervirens,28.1,56.8,7.9,0.48,1,P14
4735,4735,Ash,Fraxinus excelsior,25.1,45.3,4.1,0.67,1,P14
4736,4736,Beech,Fagus sylvatica,29.5,59,4.9,0.67,1,P14
4737,4737,Larch,Larix decidua,27.5,52.7,9.4,0.59,1,P14
4739,4739,Spruce,Picea abies,21.2,41.3,5.9,0.43,1,P14
4740,4740,Pine,Pinus sylvestris,43.5,78.3,11.5,0.45,1,P14
4742,4742,Magnolia,Magnolia grandiflora,27.9,67.1,4.9,0.6,1,P14
4743,4743,Cedar,Cedrus libani,26.7,54.6,7.4,0.56,1,P14
4744,4744,Ash,Fraxinus excelsior,27.1,41.7,3.7,0.67,1,P14
4745,4745,Hemlock,Tsuga canadensis,26.8,54.5,11.1,0.45,1,P14
4746,4746,Spruce,Picea abies,23.1,54.2,5.9,0.43,1,P14
4748,4748,Redwood,Sequoia sempervirens,21.2,53,7.2,0.48,1,P15
4749,4749,Poplar,Populus tremula,28,53.3,8.3,0.42,1,P15
4751,4751,Ash,Fraxinus excelsior,24.4,42.6,3.6,0.67,1,P15
4752,4752,Willow,Salix alba,22.8,60.3,4.1,0.47,1,P15
4753,4753,Larch,Larix decidua,22.3,45.3,3.8,0.59,1,P15
4754,4754,Oak,Quercus robur,23.7,57.3,3.6,0.7,1,P15
4755,4755,Cherry,Prunus avium,20.4,48.5,3.8,0.72,1,P15
4757,4757,Hemlock,Tsuga canadensis,26,69.1,8.7,0.45,1,P15
4758,4758,Yew,Taxus baccata,28.3,54.7,4,0.64,1,P15
4760,4760,Fir,Abies alba,30.7,69.6,3.2,0.42,1,P15
4761,4761,Redwood,Sequoia sempervirens,34.1,59.3,7.9,0.48,1,P15
4762,4762,Larch,Larix decidua,25.9,65.5,8.7,0.59,1,P15
4763,4763,Magnolia,Magnolia grandiflora,22.9,48.2,6.5,0.6,1,P15
4764,4764,Oak,Quercus robur,27,47.3,4.6,0.7,1,P15
4766,4766,Poplar,Populus tremula,25,58.5,6.7,0.42,1,P15
4767,4767,Oak,Quercus robur,20.3,48.5,8.4,0.7,1,P15
4769,4769,Maple,Acer saccharum,28.9,69.8,6.2,0.71,1,P15
4770,4770,Spruce,Picea abies,33.1,79,8.2,0.43,1,P15
4771,4771,Poplar,Populus tremula,27.2,43.6,6.8,0.42,1,P15
4772,4772,Magnolia,Magnolia grandiflora,29.1,53.3,5.5,0.6,1,P15
4773,4773,Ash,Fraxinus excelsior,36.4,76.4,6,0.67,1,P15
4775,4775,Hemlock,Tsuga canadensis,21,50.2,3.2,0.45,1,P15
4776,4776,Beech,Fagus sylvatica,29,45.3,5.4,0.67,1,P15
4778,4778,Fir,Abies alba,27.9,68,13.7,0.42,1,P15
4779,4779,Cedar,Cedrus libani,27.3,48.1,4,0.56,1,P15
4780,4780,Pine,Pinus sylvestris,33.6,64.1,12.5,0.45,1,P15
4781,4781,Spruce,Picea abies,28.9,46.3,6.8,0.43,1,P15
4782,4782,Poplar,Populus tremula,21.3,65.3,5.6,0.42,1,P15
4784,4784,Pine,Pinus sylvestris,37.6,65.2,8.3,0.45,1,P15
4785,4785,Oak,Quercus robur,27.7,42.3,9.5,0.7,1,P15
4787,4787,Willow,Salix alba,24.9,62.4,6.1,0.47,1,P15
4788,4788,Ash,Fraxinus excelsior,31.4,58.6,5.4,0.67,1,P15
4789,4789,Poplar,Populus tremula,25.8,57.1,4.1,0.42,1,P15
4790,4790,Oak,Quercus robur,20.8,65.4,5.5,0.7,1,P15
